0,1,2,3,4,5,6,7,8
E. faecium R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E. faecium R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
CNS (R+I) to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
CNS R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. R to carbapenems,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. R to ES cephalosporins,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. MDR,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to carbapenems,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to ES cephalosporins,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to fluoroquinolones,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli MDR,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. R to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
Klebsiella spp. R to ES cephalosporins,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
Klebsiella spp. MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
CRE,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa (R+I) to carbapenems,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to aminoglycosides,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to ES cephalosporins,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to fluroquinolones,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to pip/tazobactam,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa MDR,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Acinetobacter spp. (R+I) to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
Acinetobacter spp. MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
MRSA,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA I to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
MRSA R to linezolid,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R to fluoroquinolones,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
CA-MRSA,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecalis R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecalis R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
E. faecium R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecium R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
CNS (R+I) to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
CNS R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Enterobacter spp. R to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
Enterobacter spp. R to ES cephalosporins,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
Enterobacter spp. MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
E.coli R to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
E.coli R to ES cephalosporins,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
E.coli R to fluoroquinolones,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
E.coli MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
Klebsiella spp. R to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
Klebsiella spp. R to ES cephalosporins,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
Klebsiella spp. MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
CRE,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
P. aeruginosa (R+I) to carbapenems,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to aminoglycosides,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to ES cephalosporins,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to fluroquinolones,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa R to pip/tazobactam,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
P. aeruginosa MDR,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Acinetobacter spp. (R+I) to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
Acinetobacter spp. MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
MRSA,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA I to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
MRSA R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
MRSA R to linezolid,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
MRSA R to fluoroquinolones,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
CA-MRSA,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecalis R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecalis R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
E. faecium R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E. faecium R* to daptomycin,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
CNS (R+I) to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
CNS R to vancomycin,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. R to carbapenems,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. R to ES cephalosporins,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Enterobacter spp. MDR,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
E.coli R to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
E.coli R to ES cephalosporins,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
E.coli R to fluoroquinolones,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
E.coli MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
Klebsiella spp. R to carbapenems,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Klebsiella spp. R to ES cephalosporins,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
Klebsiella spp. MDR,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
CRE,SD,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2014
P. aeruginosa (R+I) to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
P. aeruginosa R to aminoglycosides,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
P. aeruginosa R to ES cephalosporins,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
P. aeruginosa R to fluroquinolones,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
P. aeruginosa R to pip/tazobactam,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
P. aeruginosa MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
Acinetobacter spp. (R+I) to carbapenems,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
Acinetobacter spp. MDR,SD,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2014
MRSA,TN,78,159,49.1,41.3,56.8,SSI,2011
MRSA I to vancomycin,TN,0,77,0,0,3.8,SSI,2011
MRSA R* to daptomycin,TN,0,33,0,0,8.6,SSI,2011
MRSA R to linezolid,TN,1,46,2.2,0.1,10.2,SSI,2011
MRSA R to fluoroquinolones,TN,40,51,78.4,65.6,88.1,SSI,2011
CA-MRSA,TN,13,53,24.5,14.3,37.3,SSI,2011
E. faecalis R to vancomycin,TN,3,40,7.5,1.9,19,SSI,2011
E. faecalis R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecium R to vancomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E. faecium R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CNS (R+I) to vancomycin,TN,0,47,0,0,6.1,SSI,2011
CNS R to vancomycin,TN,0,47,0,0,6.1,SSI,2011
Enterobacter spp. R to carbapenems,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. R to ES cephalosporins,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Enterobacter spp. MDR,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
E.coli R to carbapenems,TN,0,28,0,0,10.1,SSI,2011
E.coli R to ES cephalosporins,TN,1,29,3.4,0.1,15.8,SSI,2011
E.coli R to fluoroquinolones,TN,5,29,17.2,6.6,34.1,SSI,2011
E.coli MDR,TN,1,29,3.4,0.1,15.8,SSI,2011
Klebsiella spp. R to carbapenems,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. R to ES cephalosporins,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
Klebsiella spp. MDR,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
CRE,TN,0,61,0,0,4.7,SSI,2011
P. aeruginosa (R+I) to carbapenems,TN,1,25,4,0.1,18.1,SSI,2011
P. aeruginosa R to aminoglycosides,TN,1,25,4,0.1,18.1,SSI,2011
P. aeruginosa R to ES cephalosporins,TN,2,25,8,1.3,23.9,SSI,2011
P. aeruginosa R to fluroquinolones,TN,5,25,20,7.7,38.9,SSI,2011
P. aeruginosa R to pip/tazobactam,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
P. aeruginosa MDR,TN,2,25,8,1.3,23.9,SSI,2011
Acinetobacter spp. (R+I) to carbapenems,TN,None Tested,(0),Not defined,Not defined,Not defined,SSI,2011
Acinetobacter spp. MDR,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2011
MRSA,TN,111,171,64.9,57.5,71.7,SSI,2012
MRSA I to vancomycin,TN,0,110,0,0,2.6,SSI,2012
MRSA R* to daptomycin,TN,0,47,0,0,6.1,SSI,2012
MRSA R to linezolid,TN,0,66,0,0,4.4,SSI,2012
MRSA R to fluoroquinolones,TN,60,86,69.8,59.4,78.7,SSI,2012
CA-MRSA,TN,22,72,30.6,20.7,41.8,SSI,2012
E. faecalis R to vancomycin,TN,2,62,3.2,0.5,10.2,SSI,2012
E. faecalis R* to daptomycin,TN,0,25,0,0,11.2,SSI,2012
E. faecium R to vancomycin,TN,16,25,64,44.1,80.8,SSI,2012
E. faecium R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
CNS (R+I) to vancomycin,TN,0,50,0,0,5.8,SSI,2012
CNS R to vancomycin,TN,0,50,0,0,5.8,SSI,2012
Enterobacter spp. R to carbapenems,TN,0,32,0,0,8.9,SSI,2012
Enterobacter spp. R to ES cephalosporins,TN,6,33,18.2,7.7,34,SSI,2012
Enterobacter spp. MDR,TN,1,34,2.9,0.1,13.6,SSI,2012
E.coli R to carbapenems,TN,0,113,0,0,2.6,SSI,2012
E.coli R to ES cephalosporins,TN,12,114,10.5,5.8,17.2,SSI,2012
E.coli R to fluoroquinolones,TN,42,120,35,26.8,43.8,SSI,2012
E.coli MDR,TN,10,125,8,4.1,13.7,SSI,2012
Klebsiella spp. R to carbapenems,TN,0,42,0,0,6.8,SSI,2012
Klebsiella spp. R to ES cephalosporins,TN,2,40,5,0.8,15.5,SSI,2012
Klebsiella spp. MDR,TN,1,43,2.3,0.1,10.9,SSI,2012
CRE,TN,0,187,0,0,1.5,SSI,2012
P. aeruginosa (R+I) to carbapenems,TN,2,26,7.7,1.3,23.1,SSI,2012
P. aeruginosa R to aminoglycosides,TN,0,30,0,0,9.5,SSI,2012
P. aeruginosa R to ES cephalosporins,TN,2,29,6.9,1.1,20.9,SSI,2012
P. aeruginosa R to fluroquinolones,TN,1,29,3.4,0.1,15.8,SSI,2012
P. aeruginosa R to pip/tazobactam,TN,0,23,0,0,12.2,SSI,2012
P. aeruginosa MDR,TN,0,29,0,0,9.8,SSI,2012
Acinetobacter spp. (R+I) to carbapenems,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
Acinetobacter spp. MDR,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2012
MRSA,TN,94,155,60.6,52.7,68.1,SSI,2013
MRSA I to vancomycin,TN,0,94,0,0,3.1,SSI,2013
MRSA R* to daptomycin,TN,0,41,0,0,7,SSI,2013
MRSA R to linezolid,TN,0,51,0,0,5.7,SSI,2013
MRSA R to fluoroquinolones,TN,40,58,69,56.2,79.8,SSI,2013
CA-MRSA,TN,19,70,27.1,17.7,38.4,SSI,2013
E. faecalis R to vancomycin,TN,3,82,3.7,0.9,9.6,SSI,2013
E. faecalis R* to daptomycin,TN,0,41,0,0,7,SSI,2013
E. faecium R to vancomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
E. faecium R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
CNS (R+I) to vancomycin,TN,0,44,0,0,6.5,SSI,2013
CNS R to vancomycin,TN,0,44,0,0,6.5,SSI,2013
Enterobacter spp. R to carbapenems,TN,0,35,0,0,8.2,SSI,2013
Enterobacter spp. R to ES cephalosporins,TN,6,39,15.4,6.4,29.2,SSI,2013
Enterobacter spp. MDR,TN,0,39,0,0,7.3,SSI,2013
E.coli R to carbapenems,TN,1,126,0.8,0,3.8,SSI,2013
E.coli R to ES cephalosporins,TN,9,122,7.4,3.6,13.1,SSI,2013
E.coli R to fluoroquinolones,TN,44,122,36.1,27.9,44.8,SSI,2013
E.coli MDR,TN,7,125,5.6,2.4,10.7,SSI,2013
Klebsiella spp. R to carbapenems,TN,0,39,0,0,7.3,SSI,2013
Klebsiella spp. R to ES cephalosporins,TN,2,40,5,0.8,15.5,SSI,2013
Klebsiella spp. MDR,TN,1,41,2.4,0.1,11.4,SSI,2013
CRE,TN,1,200,0.5,0,2.4,SSI,2013
P. aeruginosa (R+I) to carbapenems,TN,5,43,11.6,4.3,23.9,SSI,2013
P. aeruginosa R to aminoglycosides,TN,2,51,3.9,0.6,12.3,SSI,2013
P. aeruginosa R to ES cephalosporins,TN,1,51,2,0,9.2,SSI,2013
P. aeruginosa R to fluroquinolones,TN,7,51,13.7,6.2,25.2,SSI,2013
P. aeruginosa R to pip/tazobactam,TN,2,46,4.3,0.7,13.6,SSI,2013
P. aeruginosa MDR,TN,3,51,5.9,1.5,15.1,SSI,2013
Acinetobacter spp. (R+I) to carbapenems,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
Acinetobacter spp. MDR,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2013
MRSA,TN,120,210,57.1,50.3,63.7,SSI,2014
MRSA I to vancomycin,TN,0,119,0,0,2.4,SSI,2014
MRSA R* to daptomycin,TN,1,57,1.8,0,8.3,SSI,2014
MRSA R to linezolid,TN,1,82,1.2,0,5.8,SSI,2014
MRSA R to fluoroquinolones,TN,53,73,72.6,61.5,81.8,SSI,2014
CA-MRSA,TN,30,98,30.6,22.1,40.2,SSI,2014
E. faecalis R to vancomycin,TN,4,99,4,1.2,9.4,SSI,2014
E. faecalis R* to daptomycin,TN,1,46,2.2,0.1,10.2,SSI,2014
E. faecium R to vancomycin,TN,18,27,66.7,47.5,82.3,SSI,2014
E. faecium R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
CNS (R+I) to vancomycin,TN,1,45,2.2,0.1,10.4,SSI,2014
CNS R to vancomycin,TN,1,45,2.2,0.1,10.4,SSI,2014
Enterobacter spp. R to carbapenems,TN,1,35,2.9,0.1,13.2,SSI,2014
Enterobacter spp. R to ES cephalosporins,TN,8,40,20,9.7,34.4,SSI,2014
Enterobacter spp. MDR,TN,2,40,5,0.8,15.5,SSI,2014
E.coli R to carbapenems,TN,1,126,0.8,0,3.8,SSI,2014
E.coli R to ES cephalosporins,TN,20,134,14.9,9.6,21.7,SSI,2014
E.coli R to fluoroquinolones,TN,61,135,45.2,36.9,53.6,SSI,2014
E.coli MDR,TN,12,141,8.5,4.6,14,SSI,2014
Klebsiella spp. R to carbapenems,TN,0,48,0,0,6,SSI,2014
Klebsiella spp. R to ES cephalosporins,TN,1,50,2,0.1,9.4,SSI,2014
Klebsiella spp. MDR,TN,0,51,0,0,5.7,SSI,2014
CRE,TN,2,209,1,0.1,3.1,SSI,2014
P. aeruginosa (R+I) to carbapenems,TN,2,36,5.6,0.9,17.1,SSI,2014
P. aeruginosa R to aminoglycosides,TN,2,41,4.9,0.8,15.1,SSI,2014
P. aeruginosa R to ES cephalosporins,TN,1,41,2.4,0.1,11.4,SSI,2014
P. aeruginosa R to fluroquinolones,TN,8,41,19.5,9.4,33.7,SSI,2014
P. aeruginosa R to pip/tazobactam,TN,1,41,2.4,0.1,11.4,SSI,2014
P. aeruginosa MDR,TN,4,41,9.8,3.1,21.8,SSI,2014
Acinetobacter spp. (R+I) to carbapenems,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
Acinetobacter spp. MDR,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,SSI,2014
MRSA,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA I to vancomycin,TN,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA R* to daptomycin,TN,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA R to linezolid,TN,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
MRSA R to fluoroquinolones,TN,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
CA-MRSA,TN,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2011
E. faecalis R to vancomycin,TN,1,29,3.4,0.1,15.8,CAUTI,2011
E. faecalis R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecium R to vancomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E. faecium R* to daptomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CNS (R+I) to vancomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CNS R to vancomycin,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to carbapenems,TN,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to ES cephalosporins,TN,4,20,20,6.6,41.4,CAUTI,2011
Enterobacter spp. MDR,TN,3,20,15,3.9,35.6,CAUTI,2011
E.coli R to carbapenems,TN,0,79,0,0,3.7,CAUTI,2011
E.coli R to ES cephalosporins,TN,12,82,14.6,8.1,23.5,CAUTI,2011
E.coli R to fluoroquinolones,TN,34,89,38.2,28.5,48.6,CAUTI,2011
E.coli MDR,TN,6,86,7,2.8,13.9,CAUTI,2011
Klebsiella spp. R to carbapenems,TN,1,30,3.3,0.1,15.3,CAUTI,2011
