0,1,2,3,4,5,6,7,8
CNS (R+I) to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CNS R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E.coli R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
E.coli R to ES cephalosporins,IA,4,30,13.3,4.3,29.1,CAUTI,2011
E.coli R to fluoroquinolones,IA,12,35,34.3,20,50.9,CAUTI,2011
E.coli MDR,IA,0,27,0,0,10.5,CAUTI,2011
Klebsiella spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Klebsiella spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Klebsiella spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
CRE,IA,0,29,0,0,9.8,CAUTI,2011
P. aeruginosa (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to aminoglycosides,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to fluroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa R to pip/tazobactam,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
P. aeruginosa MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Acinetobacter spp. (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
Acinetobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2011
MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA I to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R to linezolid,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
MRSA R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CA-MRSA,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2012
E. faecalis R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecalis R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecium R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E. faecium R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CNS (R+I) to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CNS R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
E.coli R to carbapenems,IA,0,41,0,0,7,CAUTI,2012
E.coli R to ES cephalosporins,IA,7,57,12.3,5.5,22.7,CAUTI,2012
E.coli R to fluoroquinolones,IA,14,61,23,13.7,34.7,CAUTI,2012
E.coli MDR,IA,3,53,5.7,1.4,14.6,CAUTI,2012
Klebsiella spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Klebsiella spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Klebsiella spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
CRE,IA,0,60,0,0,4.8,CAUTI,2012
P. aeruginosa (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
P. aeruginosa R to aminoglycosides,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
P. aeruginosa R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
P. aeruginosa R to fluroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
P. aeruginosa R to pip/tazobactam,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
P. aeruginosa MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2012
Acinetobacter spp. (R+I) to carbapenems,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2012
Acinetobacter spp. MDR,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2012
MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
MRSA I to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
MRSA R* to daptomycin,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2013
MRSA R to linezolid,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
MRSA R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
CA-MRSA,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2013
E. faecalis R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
E. faecalis R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
E. faecium R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
E. faecium R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
CNS (R+I) to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
CNS R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
E.coli R to carbapenems,IA,0,38,0,0,7.5,CAUTI,2013
E.coli R to ES cephalosporins,IA,1,50,2,0.1,9.4,CAUTI,2013
E.coli R to fluoroquinolones,IA,15,55,27.3,16.7,40.1,CAUTI,2013
E.coli MDR,IA,2,47,4.3,0.7,13.3,CAUTI,2013
Klebsiella spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
Klebsiella spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
Klebsiella spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
CRE,IA,0,54,0,0,5.3,CAUTI,2013
P. aeruginosa (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
P. aeruginosa R to aminoglycosides,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
P. aeruginosa R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
P. aeruginosa R to fluroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
P. aeruginosa R to pip/tazobactam,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
P. aeruginosa MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2013
Acinetobacter spp. (R+I) to carbapenems,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2013
Acinetobacter spp. MDR,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2013
MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
MRSA I to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
MRSA R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
MRSA R to linezolid,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
MRSA R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
CA-MRSA,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2014
E. faecalis R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
E. faecalis R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
E. faecium R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
E. faecium R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
CNS (R+I) to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
CNS R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
E.coli R to carbapenems,IA,0,37,0,0,7.7,CAUTI,2014
E.coli R to ES cephalosporins,IA,2,49,4.1,0.6,12.8,CAUTI,2014
E.coli R to fluoroquinolones,IA,14,55,25.5,15.2,38.1,CAUTI,2014
E.coli MDR,IA,0,51,0,0,5.7,CAUTI,2014
Klebsiella spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
Klebsiella spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
Klebsiella spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
CRE,IA,0,58,0,0,5,CAUTI,2014
P. aeruginosa (R+I) to carbapenems,IA,2,21,9.5,1.6,28,CAUTI,2014
P. aeruginosa R to aminoglycosides,IA,1,24,4.2,0.2,18.8,CAUTI,2014
P. aeruginosa R to ES cephalosporins,IA,3,23,13,3.4,31.5,CAUTI,2014
P. aeruginosa R to fluroquinolones,IA,6,24,25,10.8,44.9,CAUTI,2014
P. aeruginosa R to pip/tazobactam,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CAUTI,2014
P. aeruginosa MDR,IA,3,23,13,3.4,31.5,CAUTI,2014
Acinetobacter spp. (R+I) to carbapenems,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2014
Acinetobacter spp. MDR,IA,None Tested,(0),Not defined,Not defined,Not defined,CAUTI,2014
MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
MRSA I to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
MRSA R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
MRSA R to linezolid,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
MRSA R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
CA-MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E. faecalis R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E. faecalis R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E. faecium R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E. faecium R* to daptomycin,IA,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2011
CNS (R+I) to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
CNS R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E.coli R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E.coli R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E.coli R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
E.coli MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Klebsiella spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Klebsiella spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Klebsiella spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
CRE,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
P. aeruginosa (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
P. aeruginosa R to aminoglycosides,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
P. aeruginosa R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
P. aeruginosa R to fluroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
P. aeruginosa R to pip/tazobactam,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
P. aeruginosa MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Acinetobacter spp. (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
Acinetobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2011
MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
MRSA I to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
MRSA R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
MRSA R to linezolid,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
MRSA R to fluoroquinolones,IA,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
CA-MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E. faecalis R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E. faecalis R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E. faecium R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E. faecium R* to daptomycin,IA,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2012
CNS (R+I) to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
CNS R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
E.coli MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Klebsiella spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
CRE,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to aminoglycosides,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to fluroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa R to pip/tazobactam,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
P. aeruginosa MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Acinetobacter spp. (R+I) to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
Acinetobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2012
MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA I to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R to linezolid,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
MRSA R to fluoroquinolones,IA,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
CA-MRSA,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecalis R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecalis R* to daptomycin,IA,None Tested,(0),Not defined,Not defined,Not defined,CLABSI,2013
E. faecium R to vancomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E. faecium R* to daptomycin,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
CNS (R+I) to vancomycin,IA,0,20,0,0,13.9,CLABSI,2013
CNS R to vancomycin,IA,0,20,0,0,13.9,CLABSI,2013
Enterobacter spp. R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Enterobacter spp. R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
Enterobacter spp. MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to carbapenems,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to ES cephalosporins,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli R to fluoroquinolones,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
E.coli MDR,IA,Insufficient Data,(1-19),Insufficient Data,Insufficient Data,Insufficient Data,CLABSI,2013
